District,Latitude,Longitude,Date of Harvest,date,ndvi,savi,evi,rep,osavi,rdvi,mtvi1,lswi
Chau_Phu,10.50915,105.265098,15-07-2022,09-06-2022,0.629331177364601,0.6293447634521664,0.010156054615231077,0.011383239105292226,0.6293355268292108,0.5636091320336918,0.3334811895067237,-0.15342977061947383
Chau_Phu,10.50915,105.265098,15-07-2022,04-06-2022,-0.23148466282650104,-0.23143977582416944,0.0033764643487885896,0.01000378540365695,-0.23147029803633937,0.06275284958239567,0.5253566197896213,-0.4844606914876005
Chau_Phu,10.50915,105.265098,15-07-2022,30-05-2022,-0.3982479456624119,-0.3982096389000602,0.00446356827558789,0.010450515228052385,-0.39823568686957694,-0.12305222310776352,0.3193262126188801,-0.19419138383764672
Chau_Phu,10.50915,105.265098,15-07-2022,25-05-2022,0.6752124463101591,0.6752250357146822,0.010088546047495496,0.005979058047011971,0.6752164768789386,0.6003276491127162,0.4337202515418115,-0.4959402135622454
Chau_Phu,10.50915,105.265098,15-07-2022,20-05-2022,0.2982463556464618,0.29826981308337597,0.016605274117808422,0.008914191857514868,0.29825386365337114,0.31851999417845317,0.2523640266963084,-0.4988155301887373
Chau_Phu,10.50915,105.265098,15-07-2022,15-05-2022,-0.1790331620157564,-0.17907482936049696,0.04642050308256125,0.0014367863758513733,-0.17904649618148935,-0.39599833570168513,-0.6356306796741488,-1.0288164257306909
Chau_Phu,10.50915,105.265098,15-07-2022,10-05-2022,-1.3049873359816138,-1.3050041571359248,0.00620294882052586,0.04537962607531151,-1.304992719819136,-1.423655970325257,-1.1683222330114729,2.3312558620577186
Chau_Phu,10.50915,105.265098,15-07-2022,30-04-2022,-0.9820691173644955,-0.9820654880278478,0.005752316080979023,-0.01748752810455566,-0.9820679564512427,-0.9342902999642145,-0.7983616086733271,-0.8525887691207836
Chau_Phu,10.50915,105.265098,15-07-2022,25-04-2022,-0.7554925133535599,-0.7554825762559554,0.004139060813904874,-0.013983083492216122,-0.7554893335421287,-0.6991186263444111,-0.7141816723904526,-1.4057722000957202
Chau_Phu,10.50915,105.265098,15-07-2022,20-04-2022,-0.8360742593172344,-0.8360799050255602,0.007300617472559594,-0.012463851257674559,-0.8360760663230098,-0.8708511634032083,-1.1330491273196948,-0.16541070335515734
Chau_Phu,10.50915,105.265098,15-07-2022,15-04-2022,-1.0925803794748947,-1.0925842266808796,0.005884738640791139,0.07648931017758305,-1.0925816112715743,-1.0942387568712597,-1.1422694706405025,-0.9149679995519279
Chau_Phu,10.50915,105.265098,15-07-2022,10-04-2022,-0.8246022839392749,-0.82460685000723,-0.0007666498275543206,-0.027502577214613657,-0.824603745422532,-0.8553259736127773,-1.0450381127589066,-1.2688866507582055
Chau_Phu,10.50915,105.265098,15-07-2022,05-04-2022,-0.46889263745068005,-0.46889115441751766,0.007137759585803136,-0.008699754287652803,-0.46889216263856187,-0.5001651635735018,-0.8681914851283553,-1.299881358826037
Chau_Phu,10.50915,105.265098,15-07-2022,31-03-2022,0.23969755749958496,0.23973056098408313,0.009822577178682448,-0.000817211642128395,0.23970812027563132,0.32839515246671114,0.2725243439518653,-0.2192128086621462
Chau_Phu,10.50915,105.265098,15-07-2022,26-03-2022,0.3634787192420795,0.3635064771182292,0.009766195421739782,-0.0020508562144877797,0.3634876035389695,0.40338720279251217,0.2830797491931385,-0.14091743050956584
Chau_Phu,10.50915,105.265098,15-07-2022,21-03-2022,-0.5269367290921976,-0.5269122863677052,0.0025352492929338957,-0.0057378113690132815,-0.5269289070337353,-0.37997464295900424,-0.2644104015110562,-0.6832101570164419
Chau_Phu,10.50915,105.265098,15-07-2022,16-03-2022,-1.4375624815728791,-1.4375897238268676,0.0062413033286772,0.01752245731257569,-1.4375712003941934,-1.6664722694176137,-1.1640317096772854,-0.256837115206807
Chau_Phu,10.467721,105.192464,15-07-2022,14-07-2022,-0.5368076858599384,-0.5367817263417544,2.662028791149463e-06,-0.0026571791909949724,-0.5367993784436208,-0.3695927659966931,-0.2119567457599471,-0.6089186000923926
Chau_Phu,10.467721,105.192464,15-07-2022,09-07-2022,0.5768287193955515,0.5768661236959884,0.010354347264478474,0.006649650982256962,0.5768406909721632,0.6551032318493715,0.5734320792760416,0.16623964020469495
Chau_Phu,10.467721,105.192464,15-07-2022,04-07-2022,-0.06457296057835288,-0.06452232856515902,0.003711000810332369,0.0030092303739194925,-0.0645567570671113,0.24126051649052419,0.736971144059315,0.8249751768737051
Chau_Phu,10.467721,105.192464,15-07-2022,29-06-2022,-0.3636609315336294,-0.3636261826634485,0.0043146671649390575,-0.00017348145765579031,-0.36364981119609335,-0.1486910216499568,0.1917645684978408,1.3311385034312884
Chau_Phu,10.467721,105.192464,15-07-2022,24-06-2022,0.7070911511443967,0.7071099129877432,0.014484484400241115,0.010112332404047662,0.7070971570448463,0.6616960258030962,0.5103818579732177,0.4931950864163018
Chau_Phu,10.467721,105.192464,15-07-2022,19-06-2022,0.5602415730842936,0.560239577927338,0.014939302237588752,0.01465869211071816,0.5602409361517203,0.4248660289919785,0.17531526986913976,0.681930245427891
Chau_Phu,10.467721,105.192464,15-07-2022,14-06-2022,-1.3829106667187285,-1.3829351492344282,0.006289947861427005,0.047530078220788786,-1.3829185023082813,-1.6344348525953458,-1.5447254709184657,1.180127776132174
Chau_Phu,10.467721,105.192464,15-07-2022,09-06-2022,1.1526323003641399,1.1526686779421673,0.011151005304297874,0.017433625027560542,1.152643944182641,1.1640612124815217,0.971506420030151,0.5878795530548759
Chau_Phu,10.467721,105.192464,15-07-2022,04-06-2022,1.185751647139118,1.1858066987750415,0.012431240799333314,0.014286676510042833,1.1857692669476427,1.3106004737121562,1.2735612287687161,0.586700551181732
Chau_Phu,10.467721,105.192464,15-07-2022,30-05-2022,0.311479345584278,0.3115074329254381,-0.001975689846474639,0.01773663750024209,0.3114883352407125,0.3590917604842624,0.32343354703444,0.06748745872357519
Chau_Phu,10.467721,105.192464,15-07-2022,25-05-2022,0.9277518398964195,0.9277732681842821,0.010160054851934589,0.009847714652500115,0.9277586993999332,0.876640773905689,0.6625462853088278,-0.04825185952603116
Chau_Phu,10.467721,105.192464,15-07-2022,20-05-2022,0.8683916240210342,0.8684053699740724,0.010331551826858862,0.009853923499831288,0.8683960249621261,0.7824912898345081,0.5398234299319897,-0.36144458084616193
Chau_Phu,10.467721,105.192464,15-07-2022,15-05-2022,0.7673303416018353,0.7673429569126079,0.010345655913438338,0.005901437848912861,0.7673343805829193,0.6845192368442138,0.476413540419263,-0.5134811216207626
Chau_Phu,10.467721,105.192464,15-07-2022,10-05-2022,-0.13255950934885383,-0.13262045786334456,-0.00016685689313139998,0.01273750848444458,-0.13257901421674023,-0.4049596107824794,-0.6851591757801103,-0.5104893718872908
Chau_Phu,10.467721,105.192464,15-07-2022,30-04-2022,-0.8279776772576471,-0.8279695524159887,0.00536245219523374,-0.029450122684964088,-0.8279750774978122,-0.7736051858467612,-0.6630014465396361,-0.09759316683481091
Chau_Phu,10.467721,105.192464,15-07-2022,25-04-2022,-0.2785617947234496,-0.2785810507463369,0.010829870534646777,-0.015359647828605926,-0.278567956654054,-0.4145040417107343,-0.5983835792265966,-0.5527014478726764
Chau_Phu,10.467721,105.192464,15-07-2022,20-04-2022,-0.7926363106309626,-0.7926494502092184,-0.0037864565408962762,-0.04470060792636757,-0.7926405158136703,-0.860765916060699,-1.022477924817512,-0.9592218745662775
Chau_Phu,10.467721,105.192464,15-07-2022,15-04-2022,-1.1326075811468428,-1.1326135685898353,0.0059325134894569085,0.030126959769237623,-1.1326094979022914,-1.1438566957469596,-1.2619315255531331,-1.867278388430683
Chau_Phu,10.467721,105.192464,15-07-2022,10-04-2022,-0.9910616948216007,-0.9910683969145311,0.004662049019210828,0.0777301977945712,-0.9910638400955458,-1.0175618969219984,-1.17453524998888,-0.0618407580654042
Chau_Phu,10.467721,105.192464,15-07-2022,05-04-2022,-0.7214453691871604,-0.7214502082580387,0.006766841345605177,-0.021589470700811336,-0.7214469179023941,-0.7621578850546111,-1.1324784311846638,-0.7020226793195479
Chau_Phu,10.467721,105.192464,15-07-2022,31-03-2022,-0.423324802167201,-0.42330426739557736,0.0072819143200465964,-0.010676609238645583,-0.4233182304977029,-0.3351314775883409,-0.6563863556678824,-1.3148687033359612
Chau_Phu,10.467721,105.192464,15-07-2022,26-03-2022,0.29561913535603457,0.29564063937399526,0.008267504117906103,-0.004985516979329194,0.2956260182374576,0.3044843062284966,0.07562772660873614,-0.8727679016926054
Chau_Phu,10.467721,105.192464,15-07-2022,21-03-2022,-0.21312446773869825,-0.21310574928540435,0.0016094587937318825,0.001409689148021673,-0.21311847699110859,-0.16726655339789878,-0.13532440561760709,-0.3289973409865545
Chau_Phu,10.467721,105.192464,15-07-2022,16-03-2022,-1.451157775824945,-1.4511862496981,0.006237141309435336,0.020306294369912936,-1.4511668887862998,-1.697138085117798,-1.0655555375115289,0.018066447727377914
Chau_Phu,10.494453,105.241281,15-07-2022,14-07-2022,-0.4651816462600663,-0.46515093240007893,0.004485248120232053,-0.012623674249063773,-0.4651718173181343,-0.26463652383828745,0.05715701805787288,0.42504220169815227
Chau_Phu,10.494453,105.241281,15-07-2022,09-07-2022,0.616569299357169,0.6166136215632735,0.011076356040375008,0.008437816008473806,0.6165834847986941,0.7371235063965913,0.707793829269567,0.268052283872604
Chau_Phu,10.494453,105.241281,15-07-2022,04-07-2022,-0.145609435024722,-0.14557119736911975,-0.034946482431969815,0.003929771487696636,-0.14559719787916836,0.04796681175946387,0.19992632992329126,0.2937504924633305
Chau_Phu,10.494453,105.241281,15-07-2022,29-06-2022,-0.32069650384080056,-0.3206604768726122,0.004731603019149948,0.0013004543024794145,-0.32068497443115435,-0.10442769716454649,0.2895602627112738,1.2809891066625352
Chau_Phu,10.494453,105.241281,15-07-2022,24-06-2022,0.5289895793173678,0.5289755969622097,0.01718939888638872,0.01054602455481183,0.5289851061628488,0.3444344804480578,0.08096838008662242,0.366126092093527
Chau_Phu,10.494453,105.241281,15-07-2022,19-06-2022,-1.1159494885526577,-1.1159515306203596,0.0060236794938739345,0.04954564692683411,-1.1159501427509102,-1.0801541690789764,-0.3299395327699974,0.5140702984133099
Chau_Phu,10.494453,105.241281,15-07-2022,14-06-2022,0.4966362777170854,0.4967230529895828,-0.0011101204559197156,0.01589187129337571,0.4966640481325348,1.0551461361017824,1.7716455666991937,0.6063268670017973
Chau_Phu,10.494453,105.241281,15-07-2022,09-06-2022,1.0895544665954278,1.0895916785572672,0.010725446840613644,0.016146430657954156,1.0895663773420081,1.1121536896883544,0.9180133667405135,0.33944959845370604
Chau_Phu,10.494453,105.241281,15-07-2022,04-06-2022,1.1820650694972443,1.1821187677031726,0.011021821067572777,0.013405785692244033,1.182082256187184,1.298303343806591,1.2333979661533623,0.4725270888776676
Chau_Phu,10.494453,105.241281,15-07-2022,30-05-2022,0.1599420715112954,0.15998189654279527,0.0231787274534611,0.015041834886625588,0.15995481712427737,0.3105768098245896,0.3344658465609934,-0.17281578630029687
Chau_Phu,10.494453,105.241281,15-07-2022,25-05-2022,1.1527861780825097,1.1528401910189225,0.010194574675929281,0.010931463441660148,1.15280346544754,1.274549008197801,1.2201611867262332,0.12843914557114916
Chau_Phu,10.494453,105.241281,15-07-2022,20-05-2022,1.0136196837046854,1.0136843986856765,0.011599777183717738,0.01291948655445165,1.0136403956250188,1.2299471980447736,1.3159693130065573,-0.011967936673947603
Chau_Phu,10.494453,105.241281,15-07-2022,15-05-2022,0.13890177160457828,0.13895592917496422,-0.0013206731339965054,0.007424160609911983,0.13891910366963225,0.42460985690310304,0.7509147571908388,-0.5977680428222278
Chau_Phu,10.494453,105.241281,15-07-2022,10-05-2022,-1.3344181729546796,-1.334438054174392,0.006243713328450733,0.026928198470519506,-1.3344245360553764,-1.5075171725404894,-1.2891104698397713,1.301438899179115
Chau_Phu,10.494453,105.241281,15-07-2022,30-04-2022,-0.5896568596018228,-0.589637714931994,0.004937030318144562,-0.005364442713874393,-0.5896507330461095,-0.48177305786520985,-0.26459405919405543,-0.1142778842506362
Chau_Phu,10.494453,105.241281,15-07-2022,25-04-2022,-0.6530023314582835,-0.6530277089614225,0.0012509844888395347,-0.013483310372006892,-0.6530104529976469,-0.77288290739984,-0.9261839627464271,-0.7229682178147876
Chau_Phu,10.494453,105.241281,15-07-2022,20-04-2022,-0.7218770766088619,-0.7218802446123904,0.03678241560121261,-0.014765709043412437,-0.7218780905491047,-0.7546137828576652,-0.9260275143864444,-1.2659120953846523
Chau_Phu,10.494453,105.241281,15-07-2022,15-04-2022,-1.116246813259014,-1.1162522481197714,0.005967919067189998,0.025191467645340523,-1.1162485531573203,-1.1259150219323073,-1.1865656887927556,-0.9498421111569839
Chau_Phu,10.494453,105.241281,15-07-2022,10-04-2022,-1.21849596814148,-1.2185052011825717,0.006272510968907777,0.029951978876112516,-1.2184989236372878,-1.2470308911348196,-1.4830837396268912,-1.604719143926235
Chau_Phu,10.494453,105.241281,15-07-2022,05-04-2022,-0.2635416614698321,-0.2635455795018475,0.007762776657510456,-0.0022608253401321054,-0.2635429148364699,-0.3385168319950908,-0.6744395420895781,-0.9967574513249624
Chau_Phu,10.494453,105.241281,15-07-2022,31-03-2022,-0.9912430427921167,-0.9912394969505004,0.005356515333005441,-0.9316080141794033,-0.9912419086149885,-0.9410114059737423,-0.9796813188732088,-1.3613388657684522
Chau_Phu,10.494453,105.241281,15-07-2022,26-03-2022,0.07266702683729043,0.07268626926986932,0.008321681345698101,-0.00811080030874787,0.07267318567030817,0.09054502836617731,-0.16030414535197343,-1.2411672475411035
Chau_Phu,10.494453,105.241281,15-07-2022,21-03-2022,0.6662413734582818,0.6662946418272554,0.01099808919982181,0.003433252382902955,0.6662584218320007,0.84555826469928,0.9499487651575043,0.2314979574801325
Chau_Phu,10.494453,105.241281,15-07-2022,16-03-2022,-1.2813537605214569,-1.281368755381735,0.0061473420440459415,0.02625316112930932,-1.281358559903192,-1.3814674780252723,-0.694530916000058,-0.2199870590430505
Chau_Phu,10.535058,105.252744,14-07-2022,14-07-2022,-0.4361021610180151,-0.43607948641207794,0.002993301774088298,-0.018750248542298113,-0.43609490460855166,-0.32732885786249954,-0.19822455235660902,0.15002739920108946
Chau_Phu,10.535058,105.252744,14-07-2022,09-07-2022,0.4072155958730049,0.40728324454988085,0.00974505611618623,-0.001237406631511851,0.4072372456019938,0.7648939520119139,1.0829555482359683,-0.14721205752772437
Chau_Phu,10.535058,105.252744,14-07-2022,04-07-2022,-0.7536914819786817,-0.7536727237114212,0.004005655172491889,-0.024897612853904728,-0.7536854793796335,-0.5941966015084543,-0.3959446347784407,0.9300147661360358
Chau_Phu,10.535058,105.252744,14-07-2022,29-06-2022,-0.5228909839911563,-0.5228592845327801,0.005067428656639065,-0.010031585123620991,-0.5228808397729391,-0.28473721136231755,0.2095514757668788,1.449100889326791
Chau_Phu,10.535058,105.252744,14-07-2022,24-06-2022,-0.7960665665353088,-0.7960475907815602,0.0051735828950883935,-0.006463190401676964,-0.7960604944342503,-0.6039486295875779,-0.2712263054425221,-1.0609342456416595
Chau_Phu,10.535058,105.252744,14-07-2022,19-06-2022,0.9318942768973045,0.9319724854516022,0.01738103516045967,0.011542330927945849,0.9319193067255286,1.2739001399921264,1.6096755262333182,0.7943861894662716
Chau_Phu,10.535058,105.252744,14-07-2022,14-06-2022,0.9671667272113009,0.9672389403494267,0.014551366012725813,0.0142429400733368,0.9671898385272948,1.2506517613192982,1.4119973737350755,0.8474842209549701
Chau_Phu,10.535058,105.252744,14-07-2022,09-06-2022,1.221977176379056,1.2220152840618688,0.010945392021434394,0.018083886234690778,1.2219893739519518,1.236697151013944,1.017962956281262,0.7004885774584794
Chau_Phu,10.535058,105.252744,14-07-2022,04-06-2022,-0.1648063600946688,-0.1648075225920372,0.014676933300706392,0.015692480115246817,-0.1648067315035934,-0.23530425694323448,-0.440754009988201,-0.9314421809431612
Chau_Phu,10.535058,105.252744,14-07-2022,30-05-2022,-1.0676708944198434,-1.0676690776209885,0.0059549934039667355,0.06305358186219366,-1.067670313697063,-0.989569665497074,-0.402965129870526,0.07973065126303076
Chau_Phu,10.535058,105.252744,14-07-2022,25-05-2022,1.397564510211573,1.3976174993653143,0.010367244186934663,0.013686091455356037,1.3975814703041294,1.484974340933353,1.3676259573817986,0.5880649952066476
Chau_Phu,10.535058,105.252744,14-07-2022,20-05-2022,0.5400995003369145,0.5401610791687018,-0.011692696251884757,0.012304178632444984,0.5401192079181852,0.808794285022763,1.1265891854398258,-0.07407539560597054
Chau_Phu,10.535058,105.252744,14-07-2022,15-05-2022,-0.3898629365273908,-0.38982375475575215,0.003751362265086471,0.00397994228396359,-0.3898503977166786,-0.10585846247166324,0.3006910797172294,-1.051614649079705
Chau_Phu,10.535058,105.252744,14-07-2022,10-05-2022,-0.5622711197378945,-0.5622398963364573,0.005249014790510288,0.014612954310139831,-0.5622611279385592,-0.3102023556024604,0.21787118979619158,-0.6217433262745024
Chau_Phu,10.535058,105.252744,14-07-2022,30-04-2022,-1.1618586482284021,-1.161864359924917,0.006055412870611565,0.06257590410915609,-1.161860476787744,-1.165471355601496,-0.9774260445048777,-0.5639209840647844
Chau_Phu,10.535058,105.252744,14-07-2022,25-04-2022,-0.37293736918408044,-0.3729582095137716,-0.01626076431959638,-0.029331177199013764,-0.37294403826792094,-0.5059915053105968,-0.601040367770621,-0.1901564045443664
Chau_Phu,10.535058,105.252744,14-07-2022,20-04-2022,-0.8832173300205324,-0.8832216831652303,0.013424803445169857,-0.24355643942919034,-0.8832187234408772,-0.9079195250224821,-1.0549877414985755,-1.9843050766874066
Chau_Phu,10.535058,105.252744,14-07-2022,15-04-2022,-1.293324289268061,-1.2933320729517943,0.006486082185156695,0.025051844049194878,-1.293326781066036,-1.2996799067165292,-1.3769795957220365,-0.4915583578852261
Chau_Phu,10.535058,105.252744,14-07-2022,10-04-2022,-0.9169326033665983,-0.9169412059014679,0.005192044299978177,1.185807060942056,-0.9169353567324107,-0.9574722470946876,-1.0507704573501266,0.05393102204395899
Chau_Phu,10.535058,105.252744,14-07-2022,05-04-2022,-0.6296384352692915,-0.6296453067557096,0.007292756762622679,-0.009224209997746822,-0.6296406342830945,-0.6871238176408675,-1.0021879767219317,-2.434358934086214
Chau_Phu,10.535058,105.252744,14-07-2022,31-03-2022,-0.644874043407912,-0.6448730723650697,0.007786416350697879,0.001758845104652935,-0.6448737326765628,-0.6630295486744818,-0.9684266361293553,-2.488781056597868
Chau_Phu,10.535058,105.252744,14-07-2022,26-03-2022,-0.8789536229229774,-0.8789417039555597,0.005531165641786929,0.23592973418750354,-0.878949809138753,-0.758594450420729,-0.5631642205184676,-1.467373124131464
Chau_Phu,10.535058,105.252744,14-07-2022,21-03-2022,-0.5790064041606731,-0.5789876295352883,0.0022198560878518136,-0.002250197052157672,-0.5790003960024683,-0.4771060282913462,-0.46103742336850856,-0.9726280890588263
Chau_Phu,10.535058,105.252744,14-07-2022,16-03-2022,-1.4921454791837336,-1.4921791047178923,0.006285795477009803,0.019380142750141428,-1.4921562407233795,-1.8566151672690585,-1.4283531344026155,-0.529997257897945
Chau_Phu,10.50203,105.222373,15-07-2022,14-07-2022,-0.9465278668546498,-0.9465208990797624,0.005631190382840179,-0.062037648056800856,-0.9465256375760986,-0.8677973742814898,-0.6602633728542368,0.15858466042656078
Chau_Phu,10.50203,105.222373,15-07-2022,09-07-2022,-1.175982779455063,-1.1759894704046578,0.006075444813495281,0.060078549478208704,-1.175984921401308,-1.1877468413414787,-1.0873818223551754,-0.646197379436752
Chau_Phu,10.50203,105.222373,15-07-2022,04-07-2022,-0.3474977730222995,-0.3474584784485781,0.0029044653620229166,8.004257459146572e-05,-0.347485198030236,-0.08091137644630159,0.29777511345095625,0.28884533043238875
Chau_Phu,10.50203,105.222373,15-07-2022,29-06-2022,-0.7768964571606349,-0.7768773313920435,0.00561894234520323,-0.09992300051274976,-0.7768903370125837,-0.5967720890796788,-0.04721402700295418,1.3232170562942869
Chau_Phu,10.50203,105.222373,15-07-2022,24-06-2022,0.8891540483797727,0.8892068095513556,0.01289933846211887,0.008107989907099425,0.8891709347806962,1.0345503478268585,1.1069964998596744,0.6628935345218658
Chau_Phu,10.50203,105.222373,15-07-2022,19-06-2022,-0.9852503826255237,-0.9852457413485601,-0.01601246878010531,-0.0007642030711039384,-0.9852488978993253,-0.9220938154976575,-0.9480434738886094,-0.7855019515061072
Chau_Phu,10.50203,105.222373,15-07-2022,14-06-2022,-0.9810054808862406,-0.9809978754213475,0.005860465885701872,-0.019247550095454792,-0.981003047628257,-0.861915880667196,-0.28342775228784,0.18850566975908606
Chau_Phu,10.50203,105.222373,15-07-2022,09-06-2022,0.5333924602442853,0.5334094369653853,0.012168265066402813,0.016167022615862444,0.5333978946426066,0.4941916962313188,0.2969989166124949,0.11448638604715104
Chau_Phu,10.50203,105.222373,15-07-2022,04-06-2022,0.5135534983830747,0.5135745504637195,0.01368755768946411,0.013991350080268954,0.5135602369359213,0.4986758739523804,0.3505731221103265,0.09801338067989517
