District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),date,red,green,blue,rededge1,rededge2,rededge3,nir,swir
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,25-05-2022,1540.807861328125,1782.1236572265625,1425.2420654296875,2178.21044921875,3781.552734375,4388.10009765625,4242.57373046875,3045.052734375
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,20-05-2022,1789.3631591796875,2036.0,1805.9237060546875,2295.252685546875,3569.21044921875,4191.1103515625,3992.50537109375,3021.9736328125
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,15-05-2022,1549.8184814453125,1807.8658447265625,1474.2420654296875,2187.447265625,3360.61572265625,3658.173583984375,3507.00537109375,2874.136962890625
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,10-05-2022,7069.568359375,7768.9892578125,8789.7470703125,7538.052734375,7202.95263671875,7128.19482421875,7153.39990234375,3146.631591796875
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,30-04-2022,5698.484375,6021.39990234375,6391.7578125,6208.13671875,6164.552734375,6361.916015625,5869.68408203125,4875.61572265625
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,25-04-2022,2233.165771484375,2177.476318359375,2077.6025390625,2522.968505859375,2596.189453125,2694.38427734375,2636.3369140625,2535.173583984375
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,20-04-2022,2215.536865234375,2169.8369140625,2147.568359375,2387.152587890625,2347.105224609375,2465.30517578125,2371.873779296875,1897.678955078125
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,15-04-2022,9964.7578125,10495.052734375,11676.5048828125,10237.6787109375,9363.83203125,9095.1318359375,8648.0,6648.22119140625
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,10-04-2022,2317.552734375,2366.057861328125,2453.752685546875,2463.847412109375,2421.436767578125,2472.578857421875,2418.78955078125,2141.231689453125
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,05-04-2022,2092.37890625,2098.1630859375,1676.9947509765625,2925.3525390625,3873.2578125,4239.42626953125,4174.431640625,3177.71044921875
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,31-03-2022,2690.481689453125,2945.394775390625,2687.5078125,3595.389404296875,4773.43701171875,5397.46337890625,5313.68408203125,3779.484130859375
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,26-03-2022,5041.87353515625,5306.71044921875,5437.72607421875,5764.3896484375,6118.39453125,6190.72119140625,6436.7001953125,5842.27880859375
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,21-03-2022,2573.152587890625,2767.673583984375,2635.42626953125,3166.45263671875,3966.50537109375,4434.5947265625,4236.78955078125,3162.80517578125
Chau_Phu,10.510542,105.248554,SA,T,15-07-2022,3.4,5500,16-03-2022,7529.37890625,8501.89453125,9779.7265625,7750.326171875,7677.7001953125,7705.794921875,7599.3896484375,5571.568359375
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,14-07-2022,2323.9140625,2578.75,2454.890625,2965.3671875,3943.9765625,4348.5,4322.6640625,2641.65625
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,09-07-2022,1926.5703125,2126.34765625,1884.89453125,2535.421875,3782.671875,4515.8828125,4421.828125,2909.5546875
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,04-07-2022,6067.25,6615.765625,6990.015625,6759.4140625,7079.6328125,7175.3125,7386.5625,4611.1015625
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,29-06-2022,5057.140625,5556.0625,5935.34375,5877.796875,6318.3671875,6568.8046875,6488.828125,3013.5234375
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,24-06-2022,1530.26953125,1691.98828125,1497.640625,1953.1953125,3318.875,3988.1640625,3857.53125,2524.3828125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,19-06-2022,13478.4375,14658.84375,16145.625,14152.796875,13117.1796875,12716.625,12799.34375,7821.25
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,14-06-2022,2022.98046875,2240.953125,2002.86328125,2601.65625,4343.671875,5214.9296875,5077.9921875,3304.8828125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,09-06-2022,1598.328125,1728.04296875,1460.25390625,2065.8671875,3246.7578125,3839.84375,3750.4609375,2704.5078125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,04-06-2022,4045.171875,4507.91796875,4568.17578125,4535.046875,5835.2109375,6403.203125,6168.4140625,4817.296875
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,30-05-2022,4355.2734375,4774.453125,5008.6875,4895.2265625,5760.7421875,6364.4609375,6257.765625,4485.828125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,25-05-2022,1541.3359375,1768.27734375,1402.37890625,2119.7421875,3439.984375,3851.4921875,3729.109375,2931.1875
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,20-05-2022,1958.28515625,2191.19921875,1998.56640625,2494.625,3633.53125,4176.9296875,3982.90625,3090.203125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,15-05-2022,1371.95703125,1497.69140625,1384.25390625,1642.078125,2089.0859375,2211.7578125,2169.50390625,1951.5
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,10-05-2022,9799.5625,10482.34375,11616.8125,10675.9453125,9809.2734375,9314.9609375,9215.4375,3086.1328125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,30-04-2022,4618.578125,4887.375,5145.078125,5050.0859375,5195.2890625,5459.8203125,5048.265625,4329.8046875
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,25-04-2022,3392.2109375,3490.859375,3486.5703125,3801.8984375,4098.3203125,4220.0390625,4124.59375,4085.0390625
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,20-04-2022,2270.7578125,2127.5,1982.04296875,2501.8515625,2566.6796875,2737.2421875,2648.0625,1912.2421875
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,15-04-2022,3456.765625,3533.5,3652.1484375,3764.421875,3682.859375,3757.046875,3572.90625,3128.0859375
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,10-04-2022,2325.2734375,2279.671875,2256.6640625,2583.6796875,2648.8125,2794.265625,2723.8203125,2616.2890625
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,05-04-2022,2244.0703125,2009.515625,1734.12109375,2666.6953125,2945.7109375,3146.2890625,3097.0859375,3003.890625
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,31-03-2022,2189.24609375,2340.4609375,1994.328125,3032.4140625,3930.4140625,4382.078125,4315.0234375,3119.1328125
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,26-03-2022,1943.59765625,2085.34375,1753.8671875,2777.7109375,3777.1875,4150.2890625,4163.6875,2927.3046875
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,21-03-2022,3741.90625,3916.25,3885.265625,4410.1796875,4924.1171875,5261.0859375,5045.84375,4138.4140625
Chau_Phu,10.50915,105.265098,SA,T,15-07-2022,2.43,6000,16-03-2022,10032.90625,11262.0,13175.1875,9994.6796875,9210.296875,8876.296875,8901.734375,6517.140625
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,14-07-2022,4054.47998046875,4218.39990234375,4043.208984375,4723.61328125,5424.96875,5742.888671875,5350.35546875,4347.6044921875
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,09-07-2022,1876.195556640625,2051.95556640625,1742.280029296875,2636.48876953125,3895.982177734375,4533.39111328125,4412.5068359375,2836.848876953125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,04-07-2022,3490.675537109375,4014.026611328125,4178.5419921875,4184.484375,5184.8134765625,5631.42236328125,5887.53759765625,3169.39111328125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,29-06-2022,3773.4755859375,4168.47998046875,4326.6845703125,4501.12451171875,5206.12890625,5658.5556640625,5507.7509765625,2549.5244140625
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,24-06-2022,1545.631103515625,1793.8310546875,1601.199951171875,2104.533447265625,3416.919921875,4058.52880859375,3965.8310546875,2280.760009765625
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,19-06-2022,1461.755615234375,1639.760009765625,1501.43115234375,1888.1689453125,2945.808837890625,3657.47119140625,3490.87109375,1897.755615234375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,14-06-2022,13784.67578125,14570.0263671875,16053.2265625,15258.09765625,14046.6669921875,13405.7421875,12491.1640625,6169.81787109375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,09-06-2022,1330.9111328125,1509.408935546875,1304.1199951171875,1785.719970703125,3444.408935546875,4570.94677734375,4450.90673828125,2522.715576171875
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,04-06-2022,1442.8843994140625,1702.7911376953125,1492.9244384765625,1994.04443359375,3943.822265625,5018.52001953125,4893.564453125,2801.9599609375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,30-05-2022,2001.8800048828125,2245.804443359375,2323.639892578125,2344.671142578125,3401.65771484375,4172.18212890625,4112.93310546875,2730.1201171875
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,25-05-2022,1400.048828125,1586.3599853515625,1284.5111083984375,1948.155517578125,3498.764404296875,4136.0,4019.208984375,2769.715576171875
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,20-05-2022,1384.6044921875,1558.86669921875,1284.77783203125,1949.7733154296875,3336.822265625,3978.74658203125,3841.235595703125,2869.155517578125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,15-05-2022,1437.5111083984375,1647.364501953125,1339.8800048828125,2074.159912109375,3468.78662109375,3942.195556640625,3804.755615234375,2936.062255859375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,10-05-2022,1202.5333251953125,1315.3155517578125,1293.0577392578125,1399.199951171875,1881.2177734375,2160.69775390625,1979.95556640625,1537.3111572265625
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,30-04-2022,3680.435546875,3942.577880859375,4050.293212890625,4235.080078125,4486.84912109375,4637.3466796875,4331.822265625,3026.30224609375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,25-04-2022,1635.8978271484375,1790.5067138671875,1553.760009765625,2142.404541015625,2515.719970703125,2638.13330078125,2531.38232421875,1969.7911376953125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,20-04-2022,1846.26220703125,1884.977783203125,1801.3421630859375,2099.497802734375,2155.77783203125,2264.7822265625,2191.4755859375,1891.4755859375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,15-04-2022,2715.9912109375,2710.844482421875,2761.2978515625,2927.582275390625,2772.35546875,2834.0087890625,2775.9111328125,3137.16455078125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,10-04-2022,2265.208984375,2240.39990234375,2223.09326171875,2493.071044921875,2446.973388671875,2564.768798828125,2447.5556640625,1659.6800537109375
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,05-04-2022,2185.804443359375,1939.95556640625,1694.893310546875,2487.533447265625,2599.586669921875,2744.0400390625,2653.191162109375,2098.791015625
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,31-03-2022,3034.47998046875,2722.81787109375,2388.715576171875,3663.239990234375,3993.60009765625,4346.09326171875,4284.96875,4145.97314453125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,26-03-2022,1903.7421875,1945.3555908203125,1526.8355712890625,2771.533447265625,3637.12451171875,3997.457763671875,3942.72900390625,3335.671142578125
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,21-03-2022,2384.111083984375,2636.90234375,2590.4443359375,2870.05322265625,3424.27099609375,3763.942138671875,3802.159912109375,2791.82666015625
Chau_Phu,10.467721,105.192464,SA,D,15-07-2022,1.95,6400,16-03-2022,10252.2666015625,11687.466796875,13748.48046875,10323.7158203125,9578.8662109375,9271.8486328125,9026.4892578125,6114.00439453125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,14-07-2022,4010.81396484375,4382.962890625,4515.388671875,4775.6240234375,5370.31396484375,5565.74365234375,5558.81005859375,3371.47509765625
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,09-07-2022,1917.9937744140625,2114.218994140625,1841.3099365234375,2660.97119140625,3971.16943359375,4689.9794921875,4531.77294921875,2895.38427734375
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,04-07-2022,3115.987548828125,3341.049560546875,3204.5,3819.72314453125,4803.3056640625,5283.6982421875,5039.63623046875,3167.710693359375
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,29-06-2022,3685.59912109375,4150.5869140625,4424.140625,4338.63623046875,4993.41748046875,5411.6611328125,5435.0498046875,2575.392578125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,24-06-2022,1434.1136474609375,1624.3988037109375,1487.504150390625,1854.1280517578125,2896.173583984375,3402.61572265625,3298.83056640625,2050.26025390625
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,19-06-2022,9048.1533203125,9974.033203125,11149.181640625,9753.20703125,9347.529296875,9206.3095703125,9178.2392578125,5574.4423828125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,14-06-2022,3531.65087890625,4039.586669921875,4220.5869140625,4124.59521484375,6097.98779296875,7277.2353515625,7191.6611328125,4293.43798828125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,09-06-2022,1422.1611328125,1575.923583984375,1346.942138671875,1910.9090576171875,3501.0703125,4486.396484375,4391.8759765625,2770.3056640625
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,04-06-2022,1469.487548828125,1699.6756591796875,1419.485595703125,2078.97509765625,3945.549560546875,4903.6943359375,4795.66552734375,2918.405029296875
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,30-05-2022,2448.7333984375,2644.5888671875,2571.73974609375,2955.843017578125,4230.0703125,5111.6611328125,4658.3388671875,3261.789306640625
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,25-05-2022,1502.6632080078125,1731.83056640625,1366.03515625,2183.057861328125,4113.81005859375,4957.5908203125,4826.9462890625,3227.43798828125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,20-05-2022,1721.415283203125,1999.1590576171875,1695.7437744140625,2395.611572265625,4338.08251953125,5347.1572265625,5107.15283203125,3524.47119140625
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,15-05-2022,3053.79541015625,3395.584716796875,3374.148681640625,3692.83056640625,5120.9501953125,5659.99609375,5465.88427734375,4430.06201171875
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,10-05-2022,11739.0244140625,12504.06640625,13726.6279296875,12260.8310546875,11428.9462890625,11275.14453125,10929.1904296875,5171.20654296875
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,30-04-2022,3568.248046875,3922.54541015625,4032.942138671875,4155.11572265625,4659.99169921875,4924.50390625,4646.92578125,3272.7685546875
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,25-04-2022,1581.3594970703125,1678.50830078125,1581.6488037109375,1854.0289306640625,2071.13232421875,2143.718994140625,2041.1322021484375,1700.16943359375
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,20-04-2022,2287.068115234375,2292.343017578125,2206.700439453125,2596.5166015625,2735.917236328125,2900.18603515625,2817.871826171875,2690.690185546875
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,15-04-2022,2981.933837890625,3075.97119140625,3288.29345703125,3124.537109375,2973.351318359375,3012.5908203125,3088.531005859375,2742.52880859375
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,10-04-2022,5652.22705078125,5501.49609375,5587.603515625,6019.4423828125,5694.6982421875,5764.93408203125,5519.01220703125,5751.91748046875
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,05-04-2022,1927.281005859375,1819.103271484375,1589.6322021484375,2361.5166015625,2841.281005859375,3052.09912109375,2987.7685546875,2645.1611328125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,31-03-2022,5062.9423828125,5093.13623046875,5153.5537109375,5560.1982421875,5540.9423828125,5788.4462890625,5437.04541015625,5335.51220703125
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,26-03-2022,2104.04541015625,2076.743896484375,1776.3037109375,2852.8056640625,3502.88427734375,3792.218994140625,3834.3759765625,3555.61572265625
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,21-03-2022,1997.656982421875,2309.322265625,1917.3863525390625,2969.85546875,4413.45458984375,5063.08251953125,4898.45458984375,3143.0
Chau_Phu,10.494453,105.241281,SA,T,15-07-2022,4.3,6000,16-03-2022,9833.4384765625,11060.396484375,12762.8095703125,10014.8095703125,9589.251953125,9446.033203125,9335.322265625,6759.38037109375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,14-07-2022,3187.274169921875,3454.11083984375,3393.83935546875,3929.302001953125,4395.22705078125,4570.595703125,4487.900390625,2936.576171875
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,09-07-2022,2751.673095703125,3037.157958984375,2504.06640625,4006.00830078125,5351.80615234375,6031.1826171875,5820.12744140625,4138.27978515625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,04-07-2022,5047.291015625,5260.775390625,5195.2353515625,5851.21630859375,6281.138671875,6458.15234375,6145.0634765625,3213.656494140625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,29-06-2022,4607.34619140625,5129.49560546875,5466.34912109375,5389.681640625,5931.93359375,6261.2021484375,6232.31005859375,2790.606689453125
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,24-06-2022,6094.7783203125,6389.2744140625,6593.3076171875,6785.88623046875,7341.46240234375,7629.04150390625,7239.97216796875,6578.22705078125
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,19-06-2022,2050.116455078125,2479.598388671875,2215.271484375,2873.99169921875,4735.73388671875,5784.71484375,5720.4765625,3161.04443359375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,14-06-2022,1831.4349365234375,2121.038818359375,1933.5733642578125,2472.027587890625,4461.20751953125,5571.28515625,5415.58984375,2896.6259765625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,09-06-2022,1305.0194091796875,1460.4515380859375,1260.487548828125,1758.576171875,3435.861572265625,4549.376953125,4468.80908203125,2514.11083984375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,04-06-2022,1950.689697265625,2024.4735107421875,1916.814453125,2238.903076171875,3053.46533203125,3568.3046875,3122.096923828125,2721.418212890625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,30-05-2022,9258.23828125,10011.833984375,11030.5595703125,10201.046875,9719.2216796875,9492.0888671875,9731.833984375,6497.7646484375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,25-05-2022,1259.7119140625,1495.401611328125,1164.3157958984375,1892.5733642578125,3921.1884765625,4941.09130859375,4802.62060546875,2800.609375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,20-05-2022,2313.166259765625,2743.44873046875,2638.121826171875,2983.3212890625,4671.3876953125,5562.8837890625,5337.8173828125,3721.418212890625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,15-05-2022,4347.5234375,4690.576171875,4778.7255859375,4960.9638671875,6018.708984375,6412.509765625,6295.72314453125,5673.23291015625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,10-05-2022,5022.01123046875,5566.46533203125,6094.4267578125,5487.80078125,6488.794921875,7224.9638671875,6637.15234375,5306.80615234375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,30-04-2022,6860.609375,7244.24365234375,7750.83642578125,7477.82275390625,7261.986328125,7373.0166015625,6900.26611328125,5480.748046875
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,25-04-2022,1666.1302490234375,1902.85595703125,1675.088623046875,2224.1689453125,2493.326904296875,2590.590087890625,2419.6123046875,1730.3656005859375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,20-04-2022,2435.76171875,2433.113525390625,2290.121826171875,2794.7978515625,2820.155029296875,2943.936279296875,2781.900390625,3213.78125
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,15-04-2022,2746.5927734375,2757.50146484375,2742.216064453125,3000.512451171875,2710.116455078125,2754.302001953125,2616.8642578125,2092.171630859375
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,10-04-2022,2088.7783203125,2167.842041015625,2156.39892578125,2354.93359375,2352.731201171875,2453.052734375,2351.055419921875,1585.4210205078125
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,05-04-2022,2069.595458984375,1912.623291015625,1727.454345703125,2386.739501953125,2590.163330078125,2744.033203125,2664.83935546875,3456.53173828125
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,31-03-2022,2425.11083984375,2235.293701171875,2118.271484375,2720.48193359375,2891.68701171875,3133.163330078125,3102.293701171875,4096.51513671875
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,26-03-2022,5712.443359375,5957.3515625,6325.072265625,6285.2021484375,6216.92529296875,6170.62890625,6502.4375,6529.41845703125
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,21-03-2022,3469.27978515625,3576.22705078125,3558.725830078125,4027.268798828125,4456.9638671875,4802.728515625,4571.46826171875,4041.4072265625
Chau_Phu,10.535058,105.252744,SA,D,14-07-2022,3.3,6400,16-03-2022,13586.37109375,15121.0634765625,17523.72265625,13602.62890625,12382.54296875,11845.41015625,11745.5732421875,9229.0693359375
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,14-07-2022,5144.83642578125,5475.62890625,5667.92236328125,5745.3076171875,5938.9140625,6009.58984375,5768.04443359375,3740.09130859375
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,09-07-2022,8552.6318359375,8848.4873046875,9296.609375,9198.974609375,9016.9501953125,9255.609375,8583.279296875,6933.70068359375
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,04-07-2022,4100.72021484375,4450.32666015625,4417.32958984375,4855.50439453125,5727.87255859375,6139.31005859375,6009.3076171875,3791.62060546875
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,29-06-2022,5650.3046875,6271.32421875,6885.68408203125,6456.86962890625,6604.94189453125,6690.013671875,6784.775390625,3161.216064453125
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,24-06-2022,1731.3212890625,2071.55126953125,1760.623291015625,2516.63427734375,4297.49853515625,5018.41015625,4808.29345703125,2727.55126953125
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,19-06-2022,5244.90283203125,5313.56787109375,5081.40185546875,5991.02783203125,6612.78369140625,7113.185546875,5772.02783203125,4774.23291015625
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,14-06-2022,7559.390625,8251.8896484375,9055.623046875,8147.61474609375,8431.8447265625,8683.11328125,8260.0439453125,5369.1552734375
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,09-06-2022,1651.88916015625,1796.32958984375,1618.080322265625,2029.4764404296875,3195.53466796875,3933.5234375,3814.421142578125,2514.980712890625
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,04-06-2022,1700.55126953125,1885.2354736328125,1704.6204833984375,2118.124755859375,3356.36279296875,4039.639892578125,3922.459716796875,2588.19384765625
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,30-05-2022,4722.4873046875,5088.63134765625,5399.013671875,5336.7255859375,6105.271484375,6719.77001953125,6320.986328125,4623.46240234375
Chau_Phu,10.50203,105.222373,SA,T,15-07-2022,3.5,5500,25-05-2022,1483.7396240234375,1603.033203125,1309.7701416015625,1974.1717529296875,3194.7783203125,3769.512451171875,3676.570556640625,2570.836669921875
